card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
f55fa4a8-8ffe-4a9b-af97-7984fc1f6c7d,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on BTC at min 30 (magnitude=0.797)
32e3d8df-e894-418f-a933-6390f19ca10d,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
2e075a70-388c-4567-bcda-12e823104c6a,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
5462e3f8-9d6b-49ed-8f91-88fa802993da,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on BTC at min 30 (magnitude=0.797)
f711a7f2-21df-4d34-bb35-abea83cd80ed,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
e4d8be6d-c5ec-4ba7-b7ec-1bb019c719e1,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
961b87ce-2233-4dfa-9bec-1fd4bc7206ec,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on BTC at min 30 (magnitude=0.797)
30cdc9d4-2f61-4e12-91b0-72ebac054d29,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
3e8beebf-3f25-443c-b880-e25146db3542,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,10,30,20,True,buy_burst,buy_burst on HYPE at min 40 (magnitude=0.717)
6df9a64b-4e21-4ce3-a58b-6d56641ccb13,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on BTC at min 30 (magnitude=0.797)
