card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
a516c109-6427-4b37-a87c-d34ca71c9723,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
056280af-3d01-470b-a29c-2c0c05857fb2,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
f5e663ca-6154-433f-a623-2b77df9f2811,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
f0c400a8-4118-469d-bc83-41157c997e6d,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
5e81224f-0fbd-4286-8a26-2e2b0888376e,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
bcfadab4-9b26-4208-afad-b36701b619bf,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
a19f0e20-8d86-4155-94e6-fba053a92926,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
4659645f-0e32-48ff-b833-df7b934652a8,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
5af8e7c2-39f6-4079-9228-48b6e74c314c,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
44b09300-4aa6-4170-9ce3-0168262f263c,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
