card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
08bf842f-aff3-4d8e-834f-9c6c10c6fc2e,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
8ed5dad7-9edd-4aa8-8a52-bd98bf057942,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
03b0a659-be86-40ba-bb67-4986a8896cee,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
42d5036f-7fb2-44cb-860f-03d4045ced1b,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
6b2dcffc-cbef-4ce4-bb5e-5e0bdbcc0320,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
bbde9289-455a-4602-9b87-96e08e5dfe4f,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
99400279-e4e3-4848-8866-c5e2e1b0badd,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
bd6accfb-248c-4872-a078-ecdafa641618,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
b243ffbe-5417-4ed4-be5a-4a035d596b63,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
4785ab73-7381-40e0-bc1f-34166eb24290,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
