card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
2763de69-6a7f-4fef-bd32-ab20ce57185d,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
fbd62a08-1805-4676-8904-0f32fadfe44c,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
4b3f0de8-9886-4bc1-8064-9c7894b9bb5a,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
b7088089-3583-43c5-9088-ca8cf9f63193,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
0133f15d-d3da-4f3b-91fb-07bcd95328ef,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
2b006df8-2a68-494a-8987-9d0bb4f73351,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
c478d47b-36d6-4f5e-813e-1047d7c816a0,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
30f956f8-b9a9-4d30-b46a-428cdb5dc03f,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
afaec52d-94b5-486f-ae8c-a1d85d4503ab,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
ac4d7511-49b1-4faa-9e1a-7e9bb4596a90,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,partial,0,30,30,True,buy_burst,"Partial buy_burst on HYPE at min 30 (magnitude=0.644, below 70% threshold)"
