card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
07757c86-6484-4804-a3ad-76f678da94a6,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
fce6332a-f55c-4042-b696-92a0ef93dd92,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
17dc7db7-4cb0-48b4-8d5a-29f288c10a4b,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
b871d330-47b3-47f1-a93d-004b5869538f,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
8ad06490-d036-4426-9241-908989b80aae,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
7875a51f-d3fc-4c48-b559-58bc580ed6d0,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
050c0831-e553-47b9-a1b5-4b0cb1a1d3dc,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
0a56460a-8a9b-4b3d-9ea7-0345bf440969,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
95386ce7-6e98-4034-ac11-1c675185093d,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
963caf61-a464-48a1-a7fa-3b51b545cf35,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.775)
