card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
96b3fbe4-2f4f-434c-87e2-f2b2aaaaf009,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
5b0e687f-9296-4030-b7e1-8db16309356b,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
b52d616f-60f1-46ba-b84f-ee17995f812f,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
f84c3cc4-5080-4479-b724-ef22a32cec00,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
aa60d9da-72ac-4c42-a161-d553e51fa0b4,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
ec37bef4-4d27-4fa1-9573-3723ba44ca96,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
07bfdff8-cf29-4885-9514-684730a0d417,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
6756cca1-8a36-4abe-942f-5697b04f4feb,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on ETH at min 35 (magnitude=0.794)
02c7db5c-0a35-4f77-87b3-2277e10ce03d,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
f606c414-c1a1-4a04-8ded-19a3d6977bc2,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,20,30,10,True,buy_burst,buy_burst on HYPE at min 50 (magnitude=0.736)
