card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
c39a2a26-9467-447a-b921-42c1216ce7a7,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,25,40,15,True,buy_burst,buy_burst on ETH at min 85 (magnitude=0.794)
be296709-1667-4c76-aaa0-6ba40e6c6b81,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,25,40,15,True,buy_burst,buy_burst on HYPE at min 85 (magnitude=0.751)
ad3da57b-a689-414e-9179-663f3fd052fe,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,40,33,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
52b6843b-bb29-4126-bb5c-fc4661fca539,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,50,43,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
617a96c8-1ba9-4a57-91d5-d70ba67f7107,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,50,43,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
0899c2fe-ebe9-46a1-9602-daadc9f595a1,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,25,50,25,True,buy_burst,buy_burst on ETH at min 85 (magnitude=0.794)
73db0ec8-15bc-417f-9ea6-a17fdbcf9c86,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,25,50,25,True,buy_burst,buy_burst on HYPE at min 85 (magnitude=0.751)
6fb6244c-8261-4c64-bdc6-2960de6b071b,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,50,43,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
28b9d78c-5699-4290-9620-6124f2011026,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,50,43,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
bad17cf4-e46c-45af-9718-b7f9a98b1037,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,50,43,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
024de3b8-8175-488d-805a-a22b7038e673,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8063,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,7,40,33,True,oi_accumulation,oi_accumulation on SOL at min 67 (magnitude=1.000)
