card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
c660470d-d6cf-4117-a6c2-296faac9255c,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,30,40,10,True,buy_burst,buy_burst on HYPE at min 90 (magnitude=0.785)
0f08d2da-d67d-404b-a03a-c9b292d78b60,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,30,50,20,True,buy_burst,buy_burst on HYPE at min 90 (magnitude=0.785)
14dc1085-1b64-45bc-95fd-a4bd80e46553,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,40,36,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
b5db93b9-267a-48cd-841e-9abd63e7b10e,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,50,46,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
42a11d17-2ade-4c49-8086-84f62a4e8799,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,50,46,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
6b2c4c46-c2e0-482d-b39d-93d8ddf021fc,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,30,50,20,True,buy_burst,buy_burst on HYPE at min 90 (magnitude=0.785)
f2652946-3316-4ebf-a935-7ccaf6e76e3f,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,30,50,20,True,buy_burst,buy_burst on HYPE at min 90 (magnitude=0.785)
bd5a18c6-35d1-4c60-9780-63c3aabb2b24,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,50,46,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
c8182d5c-2331-4cca-8f9a-91438e6a3959,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,50,46,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
7103ccaa-518d-4e73-adc7-4a5a9ebf252f,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,50,46,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
9b7316c6-24d3-4e6a-9dc8-b6bf4630d62c,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8063,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,4,40,36,True,oi_accumulation,oi_accumulation on SOL at min 64 (magnitude=1.000)
