card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
2a0adebf-c429-4b63-9cce-499e967f1fa4,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,35,40,5,True,buy_burst,buy_burst on HYPE at min 95 (magnitude=0.719)
effd238e-6b0e-423d-aa48-9bfe5c5c0b53,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,25,40,15,True,buy_burst,buy_burst on BTC at min 85 (magnitude=0.702)
3081c0d5-2ac1-4dc5-ad94-0c9956540639,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,40,34,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
7fe7efbe-3c43-47df-8ee2-5768b61c1fbd,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,50,44,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
9dfb62e7-c4cb-4984-b655-0c8041bc4168,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,50,44,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
4a318eff-ca83-47fb-95e9-6e3a581b7283,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,35,50,15,True,buy_burst,buy_burst on HYPE at min 95 (magnitude=0.719)
fc65d478-cf35-4c13-8b65-ce68898898bb,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,25,50,25,True,buy_burst,buy_burst on BTC at min 85 (magnitude=0.702)
e0ce25fd-24df-4e96-9c0c-5b685c1d0cde,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,50,44,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
da4d9e55-e111-4932-893f-b933cac92178,"E2 positioning unwind: (ETH,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,ETH|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,50,44,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
c71e131a-85a5-4dd1-8289-86bbc28d5988,"E2 positioning unwind: (BTC,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,BTC|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,6,50,44,True,oi_accumulation,oi_accumulation on SOL at min 66 (magnitude=1.000)
