card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
b6de729c-f106-4da3-ba21-edfb5f09e635,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
7d70e159-7587-4808-9efe-ee84b7d36f92,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
50be78b8-e3cc-4cd2-9b91-fd4c2aa07355,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.745,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
5e298f18-4cf7-41d0-8c55-10fe919f95b6,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
1ae44b96-8471-4342-9fca-aaac7e9306a2,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
59fc19a4-0407-4c8f-8528-c985438e6838,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
d5a70313-bfdc-4e7b-bee2-d8c6deb1d0f2,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
07a98ce6-c9ca-4a95-aaff-b9afd178412d,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
733afbae-1812-4f5a-b6f6-afdbb241be79,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
14e06559-5ee1-4e2c-ab2e-7b6d2359f34b,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,0,30,30,True,buy_burst,buy_burst on HYPE at min 30 (magnitude=1.000)
