card_id,title,branch,decision_tier,watch_label,composite_score,assets_mentioned,expected_events,outcome_result,time_to_outcome_min,half_life_min,half_life_remaining_min,outcome_type_match,matched_event,outcome_detail
982d0fbe-3f47-4633-95eb-bb81674188f0,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,actionable_watch,positioning_unwind_watch,0.865,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
12727ff5-5547-4a56-af2b-06c4a0dda9a3,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
6e6e4baa-3e5b-40e2-8f24-c952f51c8507,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.7221,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
64cd232e-b6c9-4d92-acf0-31327c5d78e4,"E2 positioning unwind: (HYPE,BTC) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
08a5a7c2-5014-48e4-9f64-4918232ccec2,"E2 positioning unwind: (HYPE,ETH) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
1ead8fa4-115b-4b86-8729-d47f277bb503,"E2 positioning unwind: (HYPE,SOL) — one-sided OI build + crowding",positioning_unwind,research_priority,positioning_unwind_watch,0.6958,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
b1c14c51-8ea9-4fa2-b21a-52c8ed89adeb,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,actionable_watch,positioning_unwind_watch,0.8038,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
886d45a3-0c9e-4e7b-b4d8-51260c7a05dc,"E2 positioning unwind: (HYPE,ETH) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|ETH,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
63ca0c92-7320-43c1-aaec-344e98b169f9,"E2 positioning unwind: (HYPE,SOL) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.7055,HYPE|SOL,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
2438e6af-6465-4bf6-ac05-d35c7bcc54f4,"E2 positioning unwind: (HYPE,BTC) — funding pressure regime",positioning_unwind,research_priority,positioning_unwind_watch,0.6876,HYPE|BTC,buy_burst|oi_accumulation|one_sided_oi,hit,5,30,25,True,buy_burst,buy_burst on HYPE at min 35 (magnitude=0.842)
